date,Seizures,Sleeping Pills,Chocolate,Mood Swings,Anxiety,Depression,Sad songs,Lonely,Heartbreak
2019-05-31,100,0,47,0.0,56,24,0,45,0
2019-06-01,0,0,87,0.0,12,12,56,53,97
2019-06-02,57,0,78,92.0,57,58,0,26,95
2019-06-03,0,0,69,0.0,74,86,0,24,0
2019-06-04,0,0,62,75.0,66,67,0,42,0
2019-06-05,0,0,58,0.0,37,75,0,42,0
2019-06-06,97,0,64,0.0,98,30,0,66,0
2019-06-07,55,0,85,88.0,66,45,52,99,0
2019-06-08,0,0,100,0.0,60,49,0,54,100
2019-06-09,0,54,93,0.0,54,65,0,97,0
2019-06-10,0,0,58,0.0,87,49,0,0,0
2019-06-11,0,0,41,78.0,59,30,46,22,81
2019-06-12,0,49,43,77.0,58,49,0,43,0
2019-06-13,0,0,73,0.0,59,90,0,66,0
2019-06-14,0,56,85,0.0,55,33,0,25,91
2019-06-15,0,0,78,0.0,48,24,0,0,0
2019-06-16,0,53,66,0.0,74,85,100,47,0
2019-06-17,0,100,64,0.0,49,30,47,67,0
2019-06-18,0,50,65,79.0,79,100,0,22,0
2019-06-19,0,0,66,0.0,81,51,0,46,0
2019-06-20,0,0,82,0.0,40,30,0,45,82
2019-06-21,0,0,54,0.0,68,34,0,51,0
2019-06-22,0,0,63,100.0,50,51,0,84,0
2019-06-23,53,0,70,0.0,75,86,51,96,0
2019-06-24,49,0,53,0.0,60,80,0,67,0
2019-06-25,0,51,45,0.0,81,72,0,45,84
2019-06-26,0,0,50,80.0,70,40,0,90,0
2019-06-27,100,51,57,0.0,50,41,0,45,84
2019-06-28,0,61,96,0.0,48,73,0,0,0
2019-06-29,0,0,86,0.0,0,38,0,57,0
2019-06-30,0,0,76,0.0,100,56,0,100,0
2019-07-01,0,0,58,0.0,53,57,0,34,48
2019-07-02,0,0,89,79.0,52,56,46,17,0
2019-07-03,58,0,55,0.0,70,18,45,32,0
2019-07-04,31,0,62,0.0,32,39,0,69,0
2019-07-05,0,0,53,0.0,74,33,0,99,0
2019-07-06,0,0,86,0.0,67,48,0,64,0
2019-07-07,0,0,82,0.0,49,44,0,78,0
2019-07-08,33,0,66,87.0,23,51,0,0,0
2019-07-09,0,0,65,0.0,89,71,100,71,51
2019-07-10,0,0,74,0.0,44,99,49,53,0
2019-07-11,0,0,70,0.0,69,73,0,18,0
2019-07-12,0,0,59,0.0,24,43,0,38,0
2019-07-13,0,0,100,100.0,26,35,59,21,59
2019-07-14,0,0,64,0.0,66,20,0,88,100
2019-07-15,0,0,48,0.0,89,50,0,18,0
2019-07-16,32,0,67,0.0,33,30,0,70,99
2019-07-17,0,46,65,0.0,56,51,0,18,0
2019-07-18,100,0,66,0.0,91,41,0,0,0
2019-07-19,35,100,63,0.0,60,66,54,19,55
2019-07-20,38,54,72,0.0,13,59,58,42,0
2019-07-21,34,0,36,0.0,70,11,0,19,53
2019-07-22,0,0,58,0.0,88,100,0,53,50
2019-07-23,0,0,64,0.0,44,59,0,35,50
2019-07-24,0,45,54,0.0,77,49,0,35,50
2019-07-25,0,46,61,85.0,67,10,50,36,0
2019-07-26,36,52,77,0.0,100,34,56,100,0
2019-07-27,0,56,91,0.0,95,37,0,22,0
2019-07-28,0,96,93,0.0,23,42,0,0,0
2019-07-29,31,0,59,0.0,75,19,0,34,0
2019-07-30,31,0,92,0.0,43,48,48,34,49
2019-07-31,31,0,96,0.0,65,68,48,0,0
2019-08-01,0,0,33,0.0,59,54,0,34,0
2019-08-02,48,39,71,0.0,43,71,100,38,50
2019-08-03,51,0,72,0.0,58,63,0,100,0
2019-08-04,0,0,54,0.0,71,89,0,18,46
2019-08-05,0,0,73,0.0,28,52,0,49,0
2019-08-06,0,0,49,96.0,77,42,0,0,88
2019-08-07,85,34,37,0.0,38,53,88,67,0
2019-08-08,0,34,50,0.0,85,52,0,33,0
2019-08-09,0,0,48,0.0,63,81,0,18,0
2019-08-10,0,0,71,0.0,44,36,0,57,100
2019-08-11,0,36,41,100.0,100,55,0,70,0
2019-08-12,0,0,50,0.0,82,100,0,63,0
2019-08-13,41,0,55,0.0,82,50,42,48,0
2019-08-14,41,0,47,0.0,64,81,0,64,0
2019-08-15,0,0,58,0.0,56,61,0,0,0
2019-08-16,47,0,53,0.0,21,69,0,55,0
2019-08-17,100,0,100,0.0,45,37,0,0,0
2019-08-18,0,0,52,0.0,51,56,0,54,47
2019-08-19,82,0,62,0.0,83,61,0,32,0
2019-08-20,83,0,58,0.0,65,51,0,0,43
2019-08-21,0,0,47,93.0,56,72,0,16,0
2019-08-22,0,100,43,0.0,19,92,43,32,0
2019-08-23,0,0,39,0.0,64,23,0,19,0
2019-08-24,0,0,71,0.0,12,65,0,0,0
2019-08-25,45,0,60,0.0,90,44,0,52,0
2019-08-26,40,0,35,0.0,81,50,83,0,41
2019-08-27,84,0,52,0.0,75,52,0,49,0
2019-08-28,42,0,34,95.0,19,63,0,50,0
2019-08-29,42,34,48,0.0,47,31,87,50,0
2019-08-30,0,38,59,0.0,42,46,0,18,0
2019-08-31,0,0,49,0.0,83,39,0,21,0
2019-09-01,0,60,100,100.0,12,47,0,21,50
2019-09-02,49,53,69,0.0,66,41,0,19,0
2019-09-03,47,0,57,0.0,63,16,85,18,42
2019-09-04,93,100,53,0.0,72,16,0,88,42
2019-09-05,0,52,52,0.0,53,64,86,37,0
2019-09-06,0,0,76,0.0,24,100,0,41,0
2019-09-07,0,0,91,0.0,66,30,0,22,0
2019-09-08,0,55,72,0.0,80,52,92,20,0
2019-09-09,47,0,60,0.0,62,16,0,71,42
2019-09-10,0,52,65,0.0,75,64,86,55,0
2019-09-11,49,0,79,0.0,55,66,0,0,0
2019-09-12,0,0,66,88.0,77,33,0,19,0
2019-09-13,0,0,55,97.0,60,45,0,61,0
2019-09-14,0,64,87,0.0,39,49,0,90,0
2019-09-15,0,58,96,0.0,71,36,96,41,0
2019-09-16,0,0,81,0.0,32,73,87,55,44
2019-09-17,0,0,56,0.0,86,49,87,55,44
2019-09-18,100,0,74,0.0,100,25,0,19,45
2019-09-19,0,0,72,0.0,79,43,0,77,46
2019-09-20,0,60,61,0.0,37,28,100,21,100
2019-09-21,0,64,46,0.0,13,20,0,45,0
2019-09-22,53,0,61,0.0,94,44,95,100,0
2019-09-23,0,0,57,0.0,73,63,0,36,0
2019-09-24,47,0,84,84.0,73,16,0,18,0
2019-09-25,0,0,65,0.0,52,39,0,70,0
2019-09-26,0,54,51,0.0,55,42,0,94,0
2019-09-27,0,0,72,0.0,87,38,0,43,50
2019-09-28,0,0,82,0.0,13,29,0,0,0
2019-09-29,0,0,47,0.0,70,35,0,100,0
2019-09-30,48,52,71,0.0,65,24,87,37,43
2019-10-01,0,0,75,0.0,27,47,0,38,0
2019-10-02,0,81,33,0.0,18,57,100,18,51
2019-10-03,48,0,58,0.0,95,25,54,40,56
2019-10-04,52,0,73,100.0,31,54,0,43,0
2019-10-05,0,0,64,0.0,74,27,0,0,0
2019-10-06,0,0,55,92.0,38,100,0,20,0
2019-10-07,91,0,58,87.0,18,71,0,19,0
2019-10-08,0,85,38,0.0,55,48,0,96,0
2019-10-09,0,0,47,0.0,27,36,0,19,0
2019-10-10,0,0,75,0.0,64,12,0,38,0
2019-10-11,0,0,78,0.0,78,51,0,61,0
2019-10-12,53,0,63,0.0,73,41,0,22,0
2019-10-13,45,0,55,0.0,81,71,0,38,0
2019-10-14,0,77,61,79.0,50,65,0,69,0
2019-10-15,0,0,67,0.0,42,44,48,53,0
2019-10-16,0,0,57,82.0,17,55,97,18,100
2019-10-17,45,82,48,0.0,36,58,0,37,0
2019-10-18,0,0,51,0.0,100,65,0,0,59
2019-10-19,100,92,89,0.0,70,65,0,41,0
2019-10-20,45,0,51,0.0,36,46,0,56,52
2019-10-21,0,0,43,82.0,17,67,0,53,50
2019-10-22,0,0,38,0.0,48,62,0,100,0
2019-10-23,43,0,38,0.0,43,44,0,53,0
2019-10-24,45,0,56,0.0,71,81,0,37,0
2019-10-25,0,0,83,0.0,63,68,0,0,0
2019-10-26,54,100,100,0.0,22,28,0,68,64
2019-10-27,52,0,50,0.0,31,54,0,0,0
2019-10-28,0,86,47,0.0,65,24,0,58,0
2019-10-29,0,0,47,0.0,35,11,0,0,52
2019-10-30,0,0,76,0.0,35,46,50,37,52
2019-10-31,47,0,54,0.0,38,37,0,39,0
2019-11-01,91,0,52,0.0,22,54,0,20,100
2019-11-02,100,0,81,0.0,48,44,0,65,55
2019-11-03,0,0,46,0.0,63,78,53,19,0
2019-11-04,0,0,85,0.0,97,83,0,87,0
2019-11-05,0,0,68,0.0,10,58,0,17,0
2019-11-06,79,52,61,85.0,57,58,0,17,0
2019-11-07,81,0,62,0.0,68,71,0,0,0
2019-11-08,91,0,66,0.0,44,27,0,40,0
2019-11-09,93,0,75,0.0,100,54,55,60,0
2019-11-10,0,0,73,0.0,75,35,0,34,0
2019-11-11,0,0,90,0.0,28,56,0,100,0
2019-11-12,0,0,46,0.0,58,71,0,35,0
2019-11-13,0,51,76,84.0,47,23,0,0,0
2019-11-14,81,0,72,0.0,48,12,0,18,0
2019-11-15,92,0,78,0.0,55,40,0,20,0
2019-11-16,0,0,96,0.0,71,72,0,86,0
2019-11-17,0,55,57,0.0,50,73,100,54,0
2019-11-18,77,100,74,0.0,55,45,0,0,0
2019-11-19,0,0,51,85.0,57,58,47,52,43
2019-11-20,81,0,75,0.0,39,83,0,53,0
2019-11-21,0,0,100,91.0,61,100,0,18,47
2019-11-22,0,0,87,100.0,45,27,56,20,0
2019-11-23,0,0,91,0.0,61,15,0,22,0
2019-11-24,86,0,87,0.0,51,38,0,37,0
2019-11-25,0,0,65,0.0,58,47,48,87,0
2019-11-26,0,0,55,0.0,10,35,0,70,0
2019-11-27,0,0,45,0.0,67,82,0,17,44
2019-11-28,81,53,65,0.0,77,47,0,35,0
2019-11-29,0,59,59,0.0,65,40,0,0,0
2019-11-30,0,0,65,0.0,36,15,60,65,55
2019-12-01,0,0,34,84.0,18,43,0,15,0
2019-12-02,0,0,39,0.0,57,13,0,14,0
2019-12-03,0,0,44,0.0,34,82,47,70,0
2019-12-04,48,0,46,83.0,70,56,0,29,0
2019-12-05,0,0,44,87.0,18,15,51,31,83
2019-12-06,0,0,33,0.0,59,64,55,100,0
2019-12-07,0,0,38,0.0,53,68,0,71,0
2019-12-08,100,0,44,0.0,46,30,0,0,0
2019-12-09,0,0,36,0.0,42,27,0,28,0
2019-12-10,50,0,48,0.0,100,74,0,31,0
2019-12-11,0,0,45,86.0,54,15,100,45,0
2019-12-12,49,0,30,0.0,18,15,0,15,0
2019-12-13,54,0,37,0.0,49,16,0,33,0
2019-12-14,57,0,55,100.0,94,51,58,53,95
2019-12-15,0,0,67,0.0,36,74,0,61,0
2019-12-16,46,0,56,0.0,25,54,46,28,75
2019-12-17,0,0,57,0.0,75,40,0,14,75
2019-12-18,0,0,45,0.0,18,29,0,30,0
2019-12-19,0,47,50,0.0,27,59,0,31,82
2019-12-20,0,0,61,0.0,51,100,0,86,93
2019-12-21,0,0,100,0.0,33,18,0,74,0
2019-12-22,0,0,70,0.0,20,33,0,34,0
2019-12-23,0,48,69,0.0,47,61,0,47,84
2019-12-24,0,0,92,0.0,44,36,0,74,0
2019-12-25,0,58,35,0.0,23,18,0,76,0
2019-12-26,53,100,16,0.0,48,47,0,16,0
2019-12-27,0,0,50,96.0,60,98,0,51,0
2019-12-28,0,54,25,100.0,52,34,0,53,0
2019-12-29,54,0,31,0.0,30,16,0,33,0
2019-12-30,0,0,39,93.0,58,47,0,0,88
2019-12-31,0,0,21,0.0,11,54,0,37,100
2020-01-01,38,0,49,0.0,63,61,0,99,0
2020-01-02,0,0,98,0.0,58,57,0,55,54
2020-01-03,35,51,82,0.0,50,95,49,37,0
2020-01-04,0,0,89,0.0,17,78,0,57,0
2020-01-05,0,0,94,0.0,23,52,0,67,0
2020-01-06,31,45,61,0.0,58,100,0,48,0
2020-01-07,0,0,71,0.0,68,52,0,100,0
2020-01-08,64,0,67,0.0,8,86,0,0,0
2020-01-09,100,0,93,0.0,93,89,0,17,0
2020-01-10,36,0,71,0.0,50,38,100,37,0
2020-01-11,38,55,57,0.0,9,0,53,59,0
2020-01-12,33,0,73,0.0,38,35,0,85,0
2020-01-13,0,0,62,0.0,42,32,0,31,46
2020-01-14,0,40,42,0.0,20,45,0,43,0
2020-01-15,31,0,64,0.0,29,0,0,16,0
2020-01-16,0,0,72,0.0,30,69,0,50,100
2020-01-17,36,0,100,0.0,8,19,50,37,0
2020-01-18,0,0,68,100.0,27,63,0,61,0
2020-01-19,0,0,66,86.0,24,0,0,52,0
2020-01-20,0,0,63,0.0,82,51,0,50,0
2020-01-21,0,0,91,0.0,37,67,44,0,0
2020-01-22,32,0,51,0.0,52,68,0,49,0
2020-01-23,0,0,70,0.0,30,51,44,16,0
2020-01-24,0,0,89,0.0,16,19,0,18,0
2020-01-25,38,55,84,0.0,27,20,0,0,0
2020-01-26,0,0,51,0.0,16,54,0,87,52
2020-01-27,31,0,50,0.0,29,49,43,0,0
2020-01-28,0,0,60,0.0,100,49,0,32,0
2020-01-29,0,0,43,0.0,43,82,0,32,47
2020-01-30,0,0,43,80.0,44,33,0,48,0
2020-01-31,0,100,80,0.0,32,74,0,36,53
2020-02-01,0,100,50,0.0,53,76,0,41,0
2020-02-02,52,0,53,0.0,9,56,98,54,0
2020-02-03,47,79,48,0.0,41,60,0,32,44
2020-02-04,0,0,39,0.0,43,63,0,34,0
2020-02-05,54,0,51,0.0,38,11,0,92,0
2020-02-06,54,0,39,0.0,47,23,100,18,100
2020-02-07,0,96,55,0.0,41,49,0,20,0
2020-02-08,60,0,100,0.0,10,76,0,20,0
2020-02-09,0,0,64,100.0,48,46,0,56,0
2020-02-10,0,0,55,0.0,26,52,0,67,46
2020-02-11,48,80,59,0.0,42,20,90,83,0
2020-02-12,0,82,69,0.0,77,21,91,34,46
2020-02-13,0,82,72,0.0,61,31,92,85,0
2020-02-14,0,0,49,0.0,29,70,0,19,0
2020-02-15,58,96,55,0.0,51,37,0,99,0
2020-02-16,0,83,67,0.0,96,32,93,34,0
2020-02-17,48,79,48,0.0,100,71,0,82,0
2020-02-18,0,0,50,0.0,50,20,88,49,0
2020-02-19,46,0,60,0.0,49,20,0,0,0
2020-02-20,0,0,62,0.0,59,41,0,100,45
2020-02-21,0,0,35,0.0,55,66,0,89,0
2020-02-22,0,0,61,0.0,77,47,0,0,51
2020-02-23,100,83,42,0.0,35,42,0,0,47
2020-02-24,47,0,53,86.0,58,100,0,0,0
2020-02-25,0,0,45,87.0,17,50,0,33,0
2020-02-26,0,0,41,84.0,81,49,0,63,43
2020-02-27,0,0,68,85.0,16,40,87,80,0
2020-02-28,52,0,44,0.0,55,55,0,36,0
2020-02-29,0,0,59,0.0,39,23,0,57,51
2020-03-01,0,0,34,0.0,66,39,0,15,90
2020-03-02,50,0,23,0.0,61,64,0,0,0
2020-03-03,0,0,35,0.0,37,46,0,41,84
2020-03-04,45,0,54,0.0,49,49,0,86,0
2020-03-05,0,0,33,100.0,48,32,0,24,0
2020-03-06,0,100,60,0.0,100,75,0,64,49
2020-03-07,0,0,31,0.0,22,43,0,0,0
2020-03-08,0,91,34,0.0,39,78,99,15,0
2020-03-09,0,85,30,0.0,54,45,92,0,41
2020-03-10,100,0,45,0.0,55,18,93,27,0
2020-03-11,0,0,34,0.0,69,56,95,0,0
2020-03-12,0,0,50,0.0,45,67,0,100,0
2020-03-13,60,0,52,0.0,66,44,0,66,100
2020-03-14,0,0,49,0.0,0,23,0,35,0
2020-03-15,0,0,38,0.0,33,30,100,74,0
2020-03-16,0,0,27,0.0,24,89,90,27,0
2020-03-17,50,0,48,0.0,30,100,92,0,0
2020-03-18,49,0,36,0.0,36,54,91,27,41
2020-03-19,0,0,18,0.0,36,62,0,13,81
2020-03-20,0,93,29,0.0,40,59,0,30,0
2020-03-21,57,0,41,0.0,35,62,0,31,0
2020-03-22,49,0,41,0.0,48,71,91,54,0
2020-03-23,0,0,20,0.0,15,38,78,23,0
2020-03-24,0,0,34,54.0,17,60,0,13,0
2020-03-25,0,0,48,0.0,30,27,0,54,83
2020-03-26,0,0,67,0.0,31,37,0,55,0
2020-03-27,0,0,63,0.0,32,58,0,29,0
2020-03-28,0,0,100,0.0,42,31,0,47,0
2020-03-29,0,0,93,0.0,19,39,0,14,0
2020-03-30,0,0,72,0.0,25,82,0,55,0
2020-03-31,50,0,76,57.0,18,55,0,27,42
2020-04-01,49,0,41,0.0,51,100,76,35,49
2020-04-02,0,88,53,0.0,100,0,37,17,0
2020-04-03,0,0,82,0.0,53,72,40,73,0
2020-04-04,0,0,90,0.0,67,25,0,0,0
2020-04-05,100,0,84,0.0,52,94,0,18,50
2020-04-06,0,0,55,0.0,39,36,36,49,46
2020-04-07,0,0,67,0.0,29,7,0,17,46
2020-04-08,0,0,65,0.0,86,14,0,65,0
2020-04-09,0,0,79,0.0,51,46,0,70,49
2020-04-10,0,100,82,0.0,57,43,42,77,0
2020-04-11,0,0,89,0.0,66,67,41,94,53
2020-04-12,0,0,89,0.0,73,55,0,36,0
2020-04-13,48,0,100,0.0,60,45,0,0,0
2020-04-14,45,0,73,100.0,74,49,0,32,0
2020-04-15,0,0,45,0.0,36,61,34,46,0
2020-04-16,86,79,56,0.0,62,40,100,15,0
2020-04-17,0,0,69,0.0,29,73,0,100,46
2020-04-18,0,0,73,0.0,84,16,0,36,100
2020-04-19,0,85,56,0.0,48,36,0,49,46
2020-04-20,0,0,53,0.0,44,40,0,60,42
2020-04-21,44,0,37,0.0,64,76,0,62,87
2020-04-22,0,0,48,0.0,65,56,0,47,88
2020-04-23,0,0,71,0.0,35,53,0,15,0
2020-04-24,0,0,54,0.0,69,22,37,100,47
2020-04-25,51,0,80,0.0,53,56,0,36,0
2020-04-26,0,0,74,0.0,21,23,0,18,49
2020-04-27,0,84,56,0.0,57,50,0,64,0
2020-04-28,87,0,37,0.0,36,61,0,46,0
2020-04-29,43,79,49,0.0,54,54,0,76,42
2020-04-30,41,0,49,0.0,68,26,0,43,40
2020-05-01,0,56,65,0.0,46,55,0,85,46
2020-05-02,57,0,87,0.0,38,57,50,70,0
2020-05-03,0,0,71,0.0,68,44,0,47,43
2020-05-04,0,96,74,0.0,40,27,43,15,0
2020-05-05,0,0,71,0.0,96,55,0,30,0
2020-05-06,100,100,71,0.0,50,14,44,15,0
2020-05-07,0,50,74,90.0,67,7,0,31,42
2020-05-08,56,0,74,0.0,84,64,100,35,0
2020-05-09,0,0,100,0.0,30,9,0,55,0
2020-05-10,0,55,57,0.0,73,39,49,34,0
2020-05-11,0,49,62,0.0,73,21,87,45,0
2020-05-12,0,0,51,0.0,84,36,0,0,0
2020-05-13,0,52,53,0.0,52,37,0,64,44
2020-05-14,0,0,53,0.0,99,100,48,83,90
2020-05-15,0,0,66,0.0,61,44,0,75,51
2020-05-16,0,0,72,0.0,56,29,0,62,0
2020-05-17,0,60,40,0.0,70,60,0,55,100
2020-05-18,0,0,41,0.0,64,63,0,34,0
2020-05-19,0,0,52,0.0,36,39,0,100,0
2020-05-20,0,0,56,0.0,45,31,0,33,45
2020-05-21,0,0,55,100.0,65,32,50,17,47
2020-05-22,0,0,34,0.0,71,35,0,19,0
2020-05-23,0,0,47,0.0,100,38,0,21,0
2020-05-24,0,0,71,0.0,37,55,0,51,0
2020-05-25,51,0,39,0.0,51,37,0,47,0
2020-05-26,0,51,44,0.0,68,37,91,47,86
2020-05-27,0,0,45,0.0,86,30,0,16,0
2020-05-28,0,0,43,0.0,90,46,0,50,0
2020-05-29,0,0,30,0.0,41,52,0,0,0
2020-05-30,66,0,73,0.0,66,28,0,0,0
2020-05-31,0,0,57,0.0,21,53,0,76,0
2020-06-01,0,0,100,0.0,69,36,100,0,0
2020-06-02,100,0,53,0.0,82,28,0,27,0
2020-06-03,48,0,69,0.0,85,34,47,78,0
2020-06-04,0,0,49,0.0,70,53,0,64,0
2020-06-05,0,55,68,0.0,48,100,0,44,0
2020-06-06,0,0,88,0.0,73,26,60,100,0
2020-06-07,54,0,87,0.0,65,54,0,30,0
2020-06-08,48,0,52,0.0,71,68,0,13,31
2020-06-09,0,0,76,0.0,100,68,0,26,0
2020-06-10,50,51,68,0.0,97,57,49,14,0
2020-06-11,0,50,77,0.0,30,49,0,41,0
2020-06-12,0,0,75,0.0,60,82,0,0,0
2020-06-13,0,0,70,0.0,57,64,0,35,0
2020-06-14,0,0,58,0.0,66,63,0,30,0
2020-06-15,0,0,70,0.0,82,64,0,14,0
2020-06-16,49,0,74,0.0,81,77,48,40,0
2020-06-17,99,0,62,0.0,59,56,0,0,32
2020-06-18,0,0,81,0.0,59,28,0,13,0
2020-06-19,56,0,73,0.0,42,16,0,31,0
2020-06-20,0,0,98,0.0,46,43,0,100,0
2020-06-21,0,0,86,0.0,66,71,0,15,0
2020-06-22,0,100,54,0.0,89,77,48,13,0
2020-06-23,50,0,62,0.0,37,57,0,81,0
2020-06-24,0,0,63,100.0,67,57,0,41,32
2020-06-25,0,0,76,0.0,38,43,0,14,0
2020-06-26,0,0,76,0.0,42,24,0,31,0
2020-06-27,0,0,86,0.0,37,26,0,17,0
2020-06-28,0,55,95,0.0,97,46,0,44,35
2020-06-29,0,51,63,0.0,60,50,0,55,32
2020-06-30,52,53,62,0.0,85,37,51,14,100
2020-07-01,0,0,67,0.0,57,68,0,63,0
2020-07-02,0,0,77,0.0,22,41,41,64,0
2020-07-03,58,59,98,0.0,50,80,0,0,0
2020-07-04,0,0,88,0.0,88,17,100,26,0
2020-07-05,0,0,93,0.0,54,29,0,23,12
2020-07-06,0,0,87,0.0,51,55,0,64,11
2020-07-07,50,51,46,0.0,44,14,0,43,0
2020-07-08,51,52,64,0.0,52,99,42,65,0
2020-07-09,0,0,75,0.0,78,59,0,46,12
2020-07-10,0,0,90,51.0,51,32,0,100,13
2020-07-11,62,0,63,55.0,63,34,51,27,100
2020-07-12,0,0,100,0.0,49,15,0,24,0
2020-07-13,0,0,54,0.0,59,70,42,43,12
2020-07-14,0,52,71,45.0,66,42,0,22,0
2020-07-15,51,52,52,0.0,52,70,0,22,0
2020-07-16,52,0,65,0.0,67,100,42,44,0
2020-07-17,0,57,65,0.0,40,92,0,48,0
2020-07-18,0,0,79,0.0,61,50,0,26,0
2020-07-19,0,0,72,0.0,40,30,0,47,0
2020-07-20,48,0,51,0.0,55,79,39,21,0
2020-07-21,48,0,39,42.0,42,40,0,21,0
2020-07-22,48,0,46,0.0,56,53,0,0,11
2020-07-23,100,0,91,0.0,43,69,0,21,11
2020-07-24,0,0,51,0.0,42,80,0,0,0
2020-07-25,0,64,83,0.0,55,17,0,81,0
2020-07-26,0,0,90,0.0,65,78,93,24,0
2020-07-27,0,0,52,0.0,100,54,0,42,0
2020-07-28,49,100,40,43.0,57,41,0,0,0
2020-07-29,0,0,53,0.0,65,83,0,21,23
2020-07-30,0,0,60,0.0,51,55,41,21,23
2020-07-31,0,0,55,100.0,66,47,0,0,0
2020-08-01,57,0,91,0.0,38,23,0,57,54
2020-08-02,100,0,77,52.0,100,0,0,100,94
2020-08-03,46,0,47,48.0,38,56,0,15,43
2020-08-04,0,0,48,48.0,62,47,0,92,44
2020-08-05,0,86,55,0.0,53,56,0,15,0
2020-08-06,0,86,39,0.0,68,9,88,30,43
2020-08-07,0,0,47,0.0,51,42,0,69,0
2020-08-08,57,0,89,0.0,48,35,0,19,0
2020-08-09,52,98,95,0.0,43,53,100,69,0
2020-08-10,45,85,70,0.0,53,46,0,30,0
2020-08-11,41,0,47,43.0,28,60,0,28,0
2020-08-12,0,0,45,46.0,37,36,0,0,0
2020-08-13,44,0,50,46.0,22,36,0,0,42
2020-08-14,0,0,65,52.0,83,61,0,50,47
2020-08-15,0,0,98,0.0,36,66,0,18,0
2020-08-16,98,0,98,0.0,73,60,0,33,0
2020-08-17,0,83,88,0.0,44,18,0,15,0
2020-08-18,43,81,51,0.0,57,79,0,14,0
2020-08-19,42,0,74,87.0,42,26,0,56,0
2020-08-20,43,0,81,45.0,64,80,0,14,41
2020-08-21,0,91,74,100.0,64,49,0,32,0
2020-08-22,0,100,100,55.0,71,44,0,53,100
2020-08-23,91,0,88,47.0,60,74,0,45,0
2020-08-24,0,0,60,0.0,63,52,81,42,0
2020-08-25,43,81,80,0.0,43,61,0,43,0
2020-08-26,0,83,85,0.0,29,18,0,15,0
2020-08-27,44,0,65,0.0,88,54,0,73,41
2020-08-28,0,0,88,53.0,34,42,0,51,0
2020-08-29,0,0,76,0.0,18,22,0,35,0
2020-08-30,0,0,75,51.0,49,100,0,65,0
2020-08-31,0,0,75,45.0,73,45,85,15,41
2020-09-01,24,75,61,84.0,53,68,32,0,0
2020-09-02,100,78,61,0.0,55,30,33,18,38
2020-09-03,51,80,46,0.0,32,52,0,37,0
2020-09-04,0,0,63,100.0,63,12,0,42,0
2020-09-05,30,0,100,0.0,76,37,0,66,0
2020-09-06,0,0,51,0.0,60,66,0,40,0
2020-09-07,25,0,40,44.0,63,81,0,37,0
2020-09-08,26,0,46,45.0,48,73,0,0,0
2020-09-09,26,80,63,0.0,65,21,34,38,0
2020-09-10,26,80,37,45.0,64,42,0,37,0
2020-09-11,0,0,52,51.0,56,36,77,0,0
2020-09-12,66,0,61,0.0,72,53,0,24,100
2020-09-13,27,0,56,48.0,69,78,0,100,0
2020-09-14,25,0,38,86.0,62,100,0,0,0
2020-09-15,0,0,57,0.0,39,61,0,0,0
2020-09-16,0,0,45,0.0,48,93,0,19,0
2020-09-17,0,0,54,0.0,72,82,67,37,38
2020-09-18,0,0,66,0.0,64,47,0,63,0
2020-09-19,0,0,61,0.0,62,53,0,24,0
2020-09-20,0,0,49,50.0,90,47,0,0,0
2020-09-21,0,79,45,0.0,40,61,33,18,38
2020-09-22,51,0,34,44.0,32,72,67,74,0
2020-09-23,0,79,41,0.0,48,21,100,19,39
2020-09-24,26,0,35,0.0,49,42,34,56,0
2020-09-25,64,100,57,56.0,20,52,0,94,0
2020-09-26,0,0,55,0.0,31,39,43,0,49
2020-09-27,0,0,69,51.0,73,82,38,42,0
2020-09-28,28,0,80,0.0,61,23,0,20,42
2020-09-29,0,90,42,0.0,100,35,0,85,44
2020-09-30,30,0,51,0.0,67,37,40,44,46
2020-10-01,97,0,48,85.0,25,47,81,53,0
2020-10-02,0,0,65,0.0,100,20,0,57,0
2020-10-03,0,0,72,0.0,96,21,0,100,0
2020-10-04,0,0,55,0.0,34,19,0,36,0
2020-10-05,46,0,55,0.0,88,63,0,50,0
2020-10-06,46,0,65,0.0,40,27,0,33,0
2020-10-07,92,0,49,0.0,40,45,0,33,80
2020-10-08,0,0,71,0.0,41,46,0,17,41
2020-10-09,0,0,82,96.0,57,32,0,79,0
2020-10-10,0,0,53,0.0,40,33,0,21,0
2020-10-11,0,0,55,0.0,45,100,0,0,45
2020-10-12,0,82,52,0.0,48,72,77,84,0
2020-10-13,49,0,40,0.0,69,38,0,54,43
2020-10-14,99,0,62,0.0,35,39,83,0,0
2020-10-15,100,0,53,0.0,61,78,0,18,0
2020-10-16,57,100,57,100.0,99,88,0,21,50
2020-10-17,54,0,57,0.0,38,31,90,39,0
2020-10-18,0,0,48,0.0,27,40,0,75,0
2020-10-19,0,0,82,0.0,76,19,0,53,0
2020-10-20,0,0,46,87.0,52,58,0,18,0
2020-10-21,51,89,63,0.0,88,69,84,37,44
2020-10-22,0,0,78,0.0,36,50,0,38,0
2020-10-23,57,0,60,0.0,50,44,0,83,100
2020-10-24,0,0,75,0.0,31,12,100,44,0
2020-10-25,0,0,53,100.0,40,22,0,41,0
2020-10-26,0,0,68,0.0,99,30,0,56,0
2020-10-27,48,85,48,85.0,59,75,0,70,0
