,date,Seizures,Sleeping Pills,Chocolate,Mood Swings,Anxiety,Depression,Sad songs,Lonely,Heartbreak,Sun_alt,Sun_az,Sun_dist,Moon_alt,Moon_az,Moon illum,Moon_dist,Mercury_alt,Mercury_az,Mercury_dist,Mercury_illum,Venus_alt,Venus_az,Venus_dist,Venus_illum,Mars_alt,Mars_az,Mars_dist,Mars_illum,Jupiter_alt,Jupiter_az,Jupiter_dist,Jupiter_illum,Saturn_alt,Saturn_az,Saturn_dist,Saturn_illum,Uranus_alt,Uranus_az,Uranus_dist,Uranus_illum,Neptune_alt,Neptune_az,Neptune_dist,Neptune_illum
26,2020-08-27,29,0,45,0,77,38,0,57,43,0.8521831035614014,5.562604904174805,1.0103329420089722,-0.9108299612998962,3.750236749649048,63.84434509277344,0.002558542648330331,0.6994819045066833,5.406776428222656,1.3611361980438232,95.79359436035156,1.3030771017074585,0.07897025346755981,0.8162580132484436,57.20620346069336,0.04198213666677475,1.5431134700775146,0.5161569714546204,90.72598266601562,-1.2517073154449463,3.2353248596191406,4.390364646911621,99.49202728271484,-1.2842260599136353,3.080859422683716,9.190262794494629,99.90331268310547,0.252493679523468,1.3337502479553223,19.363140106201172,99.94520568847656,-0.5899052619934082,2.1565351486206055,28.955642700195312,99.99788665771484
27,2020-08-28,34,0,71,0,25,45,95,83,0,0.8538128137588501,5.5638861656188965,1.0101019144058228,-1.0849674940109253,3.517024517059326,73.85955047607422,0.0025880499742925167,0.6878687739372253,5.3951568603515625,1.3579505681991577,95.10417175292969,1.304862380027771,0.07683736085891724,0.8239386677742004,57.679466247558594,0.029053857550024986,1.557259440422058,0.5119220018386841,90.9493637084961,-1.2461557388305664,3.25349760055542,4.401490211486816,99.47490692138672,-1.2871363162994385,3.0989620685577393,9.200568199157715,99.8989486694336,0.23576326668262482,1.3511189222335815,19.34773826599121,99.94606018066406,-0.6074507236480713,2.174159288406372,28.951393127441406,99.99813842773438
28,2020-08-29,0,0,72,0,86,35,100,35,0,0.8554320931434631,5.565195560455322,1.0098685026168823,-1.2162773609161377,3.2856674194335938,82.58319854736328,0.002615391043946147,0.6765468716621399,5.384016990661621,1.354169487953186,94.3934097290039,1.3067911863327026,0.07463338226079941,0.8316051363945007,58.14838409423828,0.01630154624581337,1.5716155767440796,0.5077452659606934,91.17630004882812,-1.2397931814193726,3.271613836288452,4.412802219390869,99.4578857421875,-1.2889825105667114,3.117042064666748,9.211101531982422,99.8945541381836,0.21903209388256073,1.3685011863708496,19.332460403442383,99.94693756103516,-0.6249992251396179,2.191786289215088,28.947429656982422,99.99837493896484
29,2020-08-30,32,53,60,96,93,85,0,32,0,0.8570383787155151,5.566530227661133,1.009633183479309,-1.2553597688674927,3.060667037963867,89.70675659179688,0.0026401360519230366,0.6655108332633972,5.37333869934082,1.3498263359069824,93.66532897949219,1.3088628053665161,0.07236241549253464,0.8392568230628967,58.6130256652832,0.0038996292278170586,1.5861852169036865,0.5036282539367676,91.40666198730469,-1.2326741218566895,3.289673328399658,4.424297332763672,99.44098663330078,-1.2897483110427856,3.135098695755005,9.221858024597168,99.89015197753906,0.20230284333229065,1.3858970403671265,19.317306518554688,99.94783782958984,-0.642550528049469,2.2094154357910156,28.943750381469727,99.99859619140625
30,2020-08-31,0,48,58,0,63,57,81,57,0,0.8586289882659912,5.56788969039917,1.0093961954116821,-1.1794819831848145,2.8455147743225098,95.01581573486328,0.0026620812714099884,0.6547548174858093,5.363104820251465,1.3449513912200928,92.92311096191406,1.3110766410827637,0.07002851366996765,0.8468931913375854,59.07345962524414,-0.007935847155749798,1.6009721755981445,0.4995725750923157,91.64029693603516,-1.2248541116714478,3.30767560005188,4.435971736907959,99.42423248291016,-1.2894290685653687,3.1531319618225098,9.23283576965332,99.88572692871094,0.18557901680469513,1.4033063650131226,19.302282333374023,99.94876098632812,-0.6601044535636902,2.2270467281341553,28.94036102294922,99.9988021850586
31,2020-09-01,0,0,77,0,47,56,0,19,0,0.8602012991905212,5.569272518157959,1.0091575384140015,-1.039034128189087,2.6418685913085938,98.38654327392578,0.002681082347407937,0.6442728042602539,5.353297233581543,1.3395717144012451,92.16917419433594,1.313431978225708,0.06763570755720139,0.8545135259628296,59.529747009277344,-0.019031144678592682,1.6159799098968506,0.4955797791481018,91.8770523071289,-1.2163878679275513,3.325620412826538,4.447820663452148,99.40764617919922,-1.2880330085754395,3.1711411476135254,9.244029998779297,99.88129425048828,0.1688651442527771,1.420729160308838,19.28739356994629,99.94970703125,-0.6776608228683472,2.244680166244507,28.9372615814209,99.99899291992188
32,2020-09-02,100,0,62,0,49,25,33,20,0,0.8617526292800903,5.570676803588867,1.0089174509048462,-0.8743025064468384,2.4494943618774414,99.7803955078125,0.002696912968531251,0.6340584754943848,5.343899250030518,1.333711862564087,91.40534210205078,1.3159281015396118,0.0651879832148552,0.8621172308921814,59.981956481933594,-0.02947155572474003,1.6312119960784912,0.491651713848114,92.11676025390625,-1.2073290348052979,3.3435072898864746,4.459840774536133,99.39124298095703,-1.2855806350708008,3.1891260147094727,9.255436897277832,99.87686157226562,0.15216726064682007,1.4381651878356934,19.272642135620117,99.95066833496094,-0.6952195167541504,2.262315511703491,28.934450149536133,99.99916076660156
33,2020-09-03,51,50,63,0,86,60,0,20,0,0.8632802963256836,5.57210111618042,1.0086759328842163,-0.7005949020385742,2.2667012214660645,99.23539733886719,0.0027091747615486383,0.6241057515144348,5.334893226623535,1.3273932933807373,90.6328353881836,1.3185639381408691,0.06268932670354843,0.8697035312652588,60.43015670776367,-0.040100160986185074,1.6466721296310425,0.48779019713401794,92.35923767089844,-1.1977288722991943,3.3613359928131104,4.4720282554626465,99.37503814697266,-1.2821033000946045,3.2070865631103516,9.267054557800293,99.87242889404297,0.13549360632896423,1.455614447593689,19.258033752441406,99.95166015625,-0.712780237197876,2.2799527645111084,28.931930541992188,99.99932098388672
34,2020-09-04,0,0,100,50,64,38,38,45,0,0.8647816777229309,5.573544025421143,1.0084331035614014,-0.5234676003456116,2.09088134765625,96.85326385498047,0.0027172681875526905,0.6144086718559265,5.326263904571533,1.3206353187561035,89.85244750976562,1.3213387727737427,0.06014365702867508,0.8772717118263245,60.874412536621094,-0.05669034272432327,1.6623637676239014,0.48399728536605835,92.6042709350586,-1.1876360177993774,3.379106283187866,4.484378337860107,99.35906219482422,-1.2776422500610352,3.2250218391418457,9.278877258300781,99.86800384521484,0.11885569989681244,1.4730768203735352,19.24357032775879,99.9526596069336,-0.7303429841995239,2.2975916862487793,28.929702758789062,99.99946594238281
35,2020-09-05,0,0,99,0,34,60,40,95,0,0.8662542104721069,5.5750041007995605,1.0081889629364014,-0.34503161907196045,1.9189307689666748,92.78358459472656,0.0027204251382499933,0.604961633682251,5.317996025085449,1.3134546279907227,89.06451416015625,1.3242511749267578,0.057554859668016434,0.8848212361335754,61.314781188964844,-0.09021110832691193,1.6782901287078857,0.48027503490448,92.85164642333984,-1.1770961284637451,3.396817684173584,4.49688720703125,99.34333038330078,-1.2722461223602295,3.242931842803955,9.290903091430664,99.86360168457031,0.10227011144161224,1.4905521869659424,19.229259490966797,99.95368957519531,-0.7479074001312256,2.3152318000793457,28.927766799926758,99.99958801269531
36,2020-09-06,0,53,86,0,68,36,35,21,0,0.867695152759552,5.576479911804199,1.0079432725906372,-0.16596755385398865,1.7475115060806274,87.20756530761719,0.00271779578179121,0.5957594513893127,5.310074806213379,1.3058662414550781,88.26904296875,1.3273003101348877,0.05492675304412842,0.8923512697219849,61.751338958740234,-0.10973646491765976,1.694454550743103,0.4766257107257843,93.10113525390625,-1.1661516427993774,3.4144699573516846,4.509551525115967,99.32785034179688,-1.265969157218933,3.2608163356781006,9.303128242492676,99.85920715332031,0.08576139062643051,1.5080405473709106,19.215105056762695,99.95472717285156,-0.7654734253883362,2.3328733444213867,28.92612648010254,99.99969482421875
37,2020-09-07,100,49,54,43,63,75,33,59,0,0.8691020607948303,5.577969551086426,1.007696270942688,0.02030954137444496,1.5732048749923706,80.3245620727539,0.0027085738256573677,0.5867974758148193,5.302486896514893,1.2978829145431519,87.46570587158203,1.3304847478866577,0.05226309597492218,0.8998611569404602,62.184139251708984,-0.1272459179162979,1.7108596563339233,0.47305163741111755,93.35246276855469,-1.1548417806625366,3.432063102722168,4.522367000579834,99.3126449584961,-1.2588690519332886,3.278674602508545,9.315547943115234,99.85484313964844,0.06936763972043991,1.5255416631698608,19.201108932495117,99.9557876586914,-0.7830408215522766,2.3505160808563232,28.924779891967773,99.99978637695312
38,2020-09-08,0,0,71,44,57,59,0,20,39,0.8704723119735718,5.579472064971924,1.007447600364685,0.1959131360054016,1.3926440477371216,72.34420013427734,0.002692147856578231,0.5780717134475708,5.295220375061035,1.2895159721374512,86.6539077758789,1.3338029384613037,0.0495675653219223,0.9073503017425537,62.613250732421875,-0.14424479007720947,1.7275084257125854,0.4695552587509155,93.60535430908203,-1.1432029008865356,3.449596643447876,4.5353288650512695,99.29773712158203,-1.2510050535202026,3.296506404876709,9.32815933227539,99.85050964355469,0.05314698815345764,1.543055534362793,19.18727684020996,99.95685577392578,-0.8006094098091125,2.368159770965576,28.923728942871094,99.99986267089844
39,2020-09-09,0,0,52,0,85,34,33,60,39,0.871803343296051,5.5809855461120605,1.0071972608566284,0.37774866819381714,1.2027251720428467,63.48591613769531,0.0026682615280151367,0.5695788264274597,5.28826379776001,1.280774712562561,85.83280944824219,1.3372536897659302,0.046843770891427994,0.9148180484771729,63.03873062133789,-0.16089466214179993,1.74440336227417,0.4661391079425812,93.85951232910156,-1.131267786026001,3.4670703411102295,4.548434257507324,99.28313446044922,-1.242436408996582,3.3143117427825928,9.340959548950195,99.8462142944336,0.03719436749815941,1.560582160949707,19.173614501953125,99.95793914794922,-0.8181790113449097,2.3858044147491455,28.922975540161133,99.99991607666016
